time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
964.000,14.00,-16.894,-16.893,12.7457,82.9316,82.9316,79.4753,82.9228,12.7459
965.000,10.50,-12.760,-12.760,12.7047,82.9522,82.9522,79.4958,82.9521,12.7046
966.000,7.00,-8.549,-8.548,12.6585,82.9669,82.9670,79.5106,82.9609,12.6590
967.000,3.50,-4.287,-4.288,12.6096,82.9759,82.9759,79.5195,82.9715,12.6102
968.000,0.00,0.000,0.000,12.5588,82.9788,82.9789,76.7650,82.9801,12.5585
969.000,0.00,0.000,-0.001,12.5635,82.9788,82.9789,74.2850,82.9803,12.5631
970.000,0.00,0.000,-0.001,12.5679,82.9788,82.9789,74.3036,82.9844,12.5677
971.000,0.00,0.000,0.001,12.5708,82.9788,82.9789,74.5833,82.9733,12.5715
972.000,0.00,0.000,0.000,12.5766,82.9788,82.9789,74.9323,82.9878,12.5761
973.000,0.00,0.000,-0.000,12.5800,82.9788,82.9789,75.2425,82.9835,12.5799
974.000,0.00,0.000,0.000,12.5837,82.9788,82.9789,75.5456,82.9822,12.5836
975.000,0.00,0.000,-0.001,12.5876,82.9788,82.9789,75.8348,82.9834,12.5872
976.000,0.00,0.000,-0.001,12.5898,82.9788,82.9789,76.1135,82.9794,12.5906
977.000,0.00,0.000,-0.001,12.5940,82.9788,82.9789,76.3868,82.9812,12.5940
978.000,0.00,0.000,0.000,12.5967,82.9788,82.9789,76.6302,82.9731,12.5969
979.000,0.00,0.000,0.000,12.6008,82.9788,82.9789,76.9025,82.9862,12.6004
980.000,0.00,0.000,-0.001,12.6022,82.9788,82.9789,77.1257,82.9787,12.6031
981.000,0.00,0.000,-0.000,12.6055,82.9788,82.9789,77.3449,82.9737,12.6058
982.000,0.00,0.000,-0.001,12.6091,82.9788,82.9789,77.5807,82.9802,12.6088
983.000,0.00,0.000,-0.000,12.6108,82.9788,82.9789,77.7946,82.9802,12.6114
984.000,0.00,0.000,-0.000,12.6144,82.9788,82.9789,78.0010,82.9823,12.6140
985.000,0.00,0.000,-0.001,12.6153,82.9788,82.9789,78.1724,82.9710,12.6160
986.000,0.00,0.000,-0.001,12.6180,82.9788,82.9789,78.3811,82.9803,12.6186
987.000,3.75,13.001,13.002,12.4419,82.9697,82.9698,78.1792,82.9792,12.4420
988.000,7.50,26.063,26.064,12.2560,82.9426,82.9426,78.1520,82.9381,12.2568
989.000,11.25,39.249,39.249,12.0641,82.8972,82.8973,78.1067,82.8970,12.0636
990.000,15.00,7.089,7.088,12.4766,82.8341,82.8342,78.0436,82.8494,12.4766
991.000,15.00,7.089,7.088,12.4770,82.8246,82.8246,78.0340,82.8336,12.4765
992.000,15.00,7.089,7.089,12.4771,82.8150,82.8151,78.0245,82.8177,12.4764
993.000,15.00,7.089,7.089,12.4764,82.8055,82.8056,78.0149,82.8037,12.4763
994.000,15.00,7.089,7.089,12.4770,82.7960,82.7960,78.0054,82.8009,12.4766
995.000,15.00,7.089,7.089,12.4770,82.7864,82.7865,77.9959,82.7880,12.4766
996.000,15.00,7.089,7.088,12.4760,82.7769,82.7769,77.9863,82.7710,12.4765
997.000,15.00,7.089,7.089,12.4763,82.7674,82.7674,77.9768,82.7712,12.4768
998.000,15.00,-14.961,-14.962,12.7736,82.7580,82.7580,77.9674,82.7480,12.7742
999.000,12.00,-12.065,-12.065,12.7458,82.7767,82.7768,77.9862,82.7740,12.7466
1000.000,9.00,-9.105,-9.106,12.7169,82.7914,82.7915,78.0009,82.7933,12.7161
1001.000,6.00,-6.097,-6.097,12.6824,82.8020,82.8020,78.0114,82.8003,12.6827
1002.000,3.00,-3.057,-3.056,12.6464,82.8083,82.8084,78.0178,82.8001,12.6468
1003.000,0.00,0.000,-0.001,12.6092,82.8104,82.8105,78.2029,82.8154,12.6095
1004.000,0.00,0.000,-0.000,12.6126,82.8104,82.8105,77.9071,82.8153,12.6120
1005.000,0.00,0.000,0.000,12.6140,82.8104,82.8105,78.0381,82.8115,12.6143
1006.000,0.00,0.000,0.000,12.6175,82.8104,82.8105,78.2339,82.8201,12.6169
1007.000,0.00,0.000,0.001,12.6178,82.8104,82.8105,78.3961,82.8084,12.6187
1008.000,0.00,0.000,0.001,12.6202,82.8104,82.8105,78.5702,82.8098,12.6209
1009.000,0.00,0.000,-0.000,12.6236,82.8104,82.8105,78.7511,82.8176,12.6232
1010.000,0.00,0.000,-0.000,12.6257,82.8104,82.8105,78.8905,82.8097,12.6249
1011.000,0.00,0.000,0.001,12.6263,82.8104,82.8105,79.0387,82.8053,12.6267
1012.000,0.00,0.000,0.001,12.6285,82.8104,82.8105,79.1918,82.8090,12.6286
1013.000,0.00,0.000,0.000,12.6301,82.8104,82.8105,79.3319,82.8081,12.6304
1014.000,0.00,0.000,0.001,12.6327,82.8104,82.8105,79.4776,82.8120,12.6322
1015.000,0.00,0.000,0.001,12.6330,82.8104,82.8105,79.6103,82.8103,12.6337
1016.000,0.00,0.000,-0.001,12.6360,82.8104,82.8105,79.7245,82.8093,12.6353
1017.000,0.00,0.000,-0.001,12.6364,82.8104,82.8105,79.8271,82.7990,12.6364
1018.000,0.00,0.000,0.000,12.6376,82.8104,82.8105,79.9539,82.8055,12.6381
1019.000,0.00,0.000,-0.000,12.6392,82.8104,82.8105,80.0865,82.8145,12.6398
1020.000,0.00,0.000,-0.000,12.6402,82.8104,82.8105,80.1944,82.8121,12.6410
1021.000,0.00,0.000,-0.001,12.6421,82.8104,82.8105,80.2951,82.8137,12.6424
1022.000,0.00,0.000,-0.000,12.6442,82.8104,82.8105,80.3958,82.8138,12.6436
1023.000,0.00,0.000,0.000,12.6451,82.8104,82.8105,80.5097,82.8229,12.6450
1024.000,0.00,0.000,0.000,12.6456,82.8104,82.8105,80.5779,82.8115,12.6458
1025.000,2.50,6.134,6.134,12.5615,82.8061,82.8062,80.3148,82.8020,12.5622
1026.000,5.00,12.286,12.286,12.4751,82.7933,82.7934,80.3020,82.7932,12.4753
1027.000,7.50,18.475,18.476,12.3837,82.7719,82.7720,80.2807,82.7670,12.3844
1028.000,10.00,24.718,24.719,12.2898,82.7419,82.7420,80.2506,82.7417,12.2900
1029.000,12.50,31.035,31.034,12.1905,82.7032,82.7033,80.2119,82.6952,12.1911
1030.000,15.00,41.490,41.490,12.0341,82.6556,82.6557,80.1643,82.6522,12.0338
1031.000,17.83,49.649,49.649,11.9013,82.5923,82.5924,80.1010,82.5946,11.9019
1032.000,20.67,50.000,50.000,11.8729,82.5232,82.5232,80.0319,82.5229,11.8736
1033.000,23.50,50.000,49.999,11.8511,82.4540,82.4541,79.9627,82.4522,11.8509
1034.000,26.33,50.000,50.000,11.8300,82.3849,82.3849,79.8936,82.3991,11.8297
1035.000,29.17,50.000,49.999,11.8089,82.3157,82.3158,79.8245,82.3290,11.8087
1036.000,32.00,20.100,20.101,12.1917,82.2468,82.2469,79.7555,82.2537,12.1921
1037.000,32.00,20.100,20.100,12.1886,82.2194,82.2195,79.7281,82.2210,12.1889
1038.000,32.00,20.100,20.100,12.1853,82.1920,82.1920,79.7007,82.1952,12.1860
1039.000,32.00,20.100,20.100,12.1836,82.1646,82.1646,79.6733,82.1704,12.1833
1040.000,32.00,20.100,20.100,12.1801,82.1371,82.1372,79.6459,82.1334,12.1802
1041.000,32.00,20.100,20.100,12.1786,82.1097,82.1098,79.6184,82.1114,12.1778
1042.000,32.00,20.100,20.100,12.1760,82.0823,82.0824,79.5910,82.0888,12.1754
1043.000,32.00,20.100,20.101,12.1733,82.0549,82.0549,79.5636,82.0620,12.1730
1044.000,32.00,20.100,20.101,12.1706,82.0275,82.0275,79.5362,82.0251,12.1703
1045.000,32.00,20.100,20.100,12.1689,82.0001,82.0001,79.5088,82.0073,12.1683
1046.000,32.00,20.100,20.099,12.1669,81.9726,81.9727,79.4813,81.9757,12.1660
1047.000,32.00,20.100,20.100,12.1643,81.9452,81.9453,79.4539,81.9505,12.1639
1048.000,32.00,20.100,20.101,12.1614,81.9178,81.9179,79.4265,81.9168,12.1616
1049.000,32.00,20.100,20.101,12.1599,81.8904,81.8904,79.3991,81.8950,12.1598
1050.000,32.00,20.100,20.101,12.1584,81.8630,81.8630,79.3717,81.8684,12.1579
1051.000,32.00,20.100,20.100,12.1557,81.8355,81.8356,79.3443,81.8307,12.1557
1052.000,32.00,20.100,20.099,12.1537,81.8081,81.8082,79.3168,81.8130,12.1542
1053.000,32.00,20.100,20.100,12.1531,81.7807,81.7808,79.2894,81.7823,12.1523
1054.000,32.00,20.100,20.100,12.1504,81.7533,81.7533,79.2620,81.7458,12.1503
1055.000,32.00,20.100,20.100,12.1492,81.7259,81.7259,79.2346,81.7242,12.1489
1056.000,32.00,20.100,20.099,12.1475,81.6985,81.6985,79.2072,81.7023,12.1475
1057.000,32.00,20.100,20.100,12.1467,81.6710,81.6711,79.1797,81.6786,12.1460
1058.000,32.00,20.100,20.099,12.1434,81.6436,81.6437,79.1523,81.6459,12.1444
1059.000,32.00,20.100,20.099,12.1419,81.6162,81.6163,79.1249,81.6101,12.1426
1060.000,32.00,-28.178,-28.177,12.7938,81.5891,81.5892,79.0978,81.5891,12.7933
1061.000,29.09,-26.129,-26.129,12.7903,81.6269,81.6269,79.1356,81.6255,12.7901
1062.000,26.18,-23.934,-23.934,12.7832,81.6616,81.6617,79.1703,81.6686,12.7831
1063.000,23.27,-21.607,-21.608,12.7718,81.6933,81.6933,79.2020,81.6946,12.7718
1064.000,20.36,-19.163,-19.164,12.7563,81.7216,81.7216,79.2303,81.7208,12.7569
1065.000,17.45,-16.616,-16.617,12.7381,81.7464,81.7465,79.2552,81.7305,12.7382
1066.000,14.55,-13.981,-13.982,12.7177,81.7677,81.7677,79.2764,81.7666,12.7172
1067.000,11.64,-11.273,-11.274,12.6935,81.7852,81.7853,79.2939,81.7902,12.6929
1068.000,8.73,-8.506,-8.507,12.6654,81.7989,81.7990,79.3076,81.7953,12.6654
1069.000,5.82,-5.695,-5.694,12.6358,81.8088,81.8089,79.3175,81.8071,12.6357
1070.000,2.91,-2.855,-2.854,12.6031,81.8147,81.8148,79.3234,81.8124,12.6036
1071.000,0.00,0.000,-0.001,12.5687,81.8167,81.8167,76.4510,81.8178,12.5698
1072.000,0.00,0.000,-0.001,12.5737,81.8167,81.8167,74.9820,81.8187,12.5734
1073.000,0.00,0.000,0.001,12.5774,81.8167,81.8167,75.0440,81.8188,12.5768
1074.000,0.00,0.000,-0.001,12.5798,81.8167,81.8167,75.2714,81.8102,12.5798
1075.000,0.00,0.000,-0.001,12.5831,81.8167,81.8167,75.5448,81.8200,12.5833
1076.000,0.00,0.000,0.000,12.5864,81.8167,81.8167,75.7746,81.8109,12.5861
1077.000,0.00,0.000,0.001,12.5900,81.8167,81.8167,76.0204,81.8180,12.5892
1078.000,0.00,0.000,0.001,12.5916,81.8167,81.8167,76.2544,81.8188,12.5921
1079.000,0.00,0.000,-0.001,12.5941,81.8167,81.8167,76.4627,81.8125,12.5946
1080.000,0.00,0.000,0.000,12.5969,81.8167,81.8167,76.6645,81.8101,12.5971
1081.000,0.00,0.000,-0.000,12.5989,81.8167,81.8167,76.8519,81.8043,12.5994
1082.000,0.00,0.000,0.000,12.6017,81.8167,81.8167,77.0625,81.8110,12.6020
1083.000,0.00,0.000,0.000,12.6053,81.8167,81.8167,77.2724,81.8227,12.6047
1084.000,0.00,0.000,-0.001,12.6067,81.8167,81.8167,77.4406,81.8166,12.6067
1085.000,0.00,0.000,0.001,12.6079,81.8167,81.8167,77.6164,81.8164,12.6088
1086.000,0.00,0.000,0.001,12.6104,81.8167,81.8167,77.7679,81.8115,12.6107
1087.000,0.00,0.000,-0.001,12.6129,81.8167,81.8167,77.9483,81.8237,12.6131
1088.000,0.00,0.000,0.001,12.6145,81.8167,81.8167,78.0883,81.8164,12.6147
1089.000,0.00,0.000,0.000,12.6159,81.8167,81.8167,78.2286,81.8137,12.6164
1090.000,0.00,0.000,0.000,12.6186,81.8167,81.8167,78.3859,81.8222,12.6185
1091.000,0.00,0.000,0.000,12.6202,81.8167,81.8167,78.4985,81.8110,12.6198
1092.000,0.00,0.000,0.000,12.6217,81.8167,81.8167,78.6282,81.8119,12.6214
1093.000,2.50,6.134,6.134,12.5381,81.8124,81.8125,78.3502,81.8135,12.5387
1094.000,5.00,12.286,12.285,12.4519,81.7996,81.7997,78.3374,81.7889,12.4517
1095.000,7.50,18.475,18.474,12.3613,81.7782,81.7783,78.3160,81.7754,12.3617
1096.000,10.00,24.718,24.718,12.2671,81.7482,81.7483,78.2860,81.7497,12.2676
1097.000,12.50,31.035,31.035,12.1695,81.7095,81.7095,78.2473,81.7170,12.1696
1098.000,15.00,29.164,29.163,12.1795,81.6620,81.6620,78.1998,81.6725,12.1790
1099.000,16.82,32.889,32.889,12.1157,81.6189,81.6190,78.1567,81.6314,12.1152
1100.000,18.64,36.678,36.679,12.0477,81.5706,81.5706,78.1084,81.5729,12.0485
1101.000,20.45,40.539,40.540,11.9806,81.5170,81.5170,78.0548,81.5315,11.9801
1102.000,22.27,44.480,44.479,11.9076,81.4579,81.4580,77.9957,81.4554,11.9082
1103.000,24.09,48.506,48.507,11.8349,81.3934,81.3934,77.9312,81.3978,11.8344
1104.000,25.91,50.000,50.000,11.7930,81.3245,81.3245,77.8623,81.3266,11.7935
1105.000,27.73,50.000,50.001,11.7736,81.2553,81.2554,77.7931,81.2558,11.7733
1106.000,29.55,50.000,50.001,11.7540,81.1862,81.1862,77.7240,81.1922,11.7542
1107.000,31.36,50.000,50.000,11.7350,81.1170,81.1171,77.6549,81.1156,11.7354
1108.000,33.18,50.000,49.999,11.7174,81.0479,81.0480,77.5857,81.0499,11.7176
1109.000,35.00,50.000,49.999,11.7002,80.9788,80.9788,77.5166,80.9801,11.7004
1110.000,36.67,50.000,50.001,11.6843,80.9096,80.9097,77.4474,80.9091,11.6837
1111.000,38.33,50.000,50.000,11.6677,80.8405,80.8405,77.3783,80.8467,11.6680
1112.000,40.00,50.000,50.000,11.6529,80.7713,80.7714,77.3091,80.7791,11.6527
1113.000,41.67,50.000,50.000,11.6378,80.7022,80.7023,77.2400,80.7096,11.6379
1114.000,43.33,50.000,50.001,11.6233,80.6330,80.6331,77.1709,80.6361,11.6235
1115.000,45.00,50.000,49.999,11.6103,80.5639,80.5640,77.1017,80.5719,11.6099
1116.000,46.67,50.000,49.999,11.5971,80.4948,80.4948,77.0326,80.5009,11.5967
1117.000,48.33,50.000,49.999,11.5846,80.4256,80.4257,76.9634,80.4262,11.5837
1118.000,50.00,45.773,45.772,11.6285,80.3565,80.3566,76.8943,80.3570,11.6285
1119.000,50.00,45.773,45.772,11.6190,80.2933,80.2934,76.8311,80.3009,11.6193
1120.000,50.00,45.773,45.773,11.6107,80.2301,80.2302,76.7680,80.2354,11.6100
1121.000,50.00,45.773,45.773,11.6015,80.1670,80.1670,76.7048,80.1626,11.6009
1122.000,50.00,45.773,45.772,11.5921,80.1038,80.1039,76.6416,80.1105,11.5927
1123.000,50.00,45.773,45.772,11.5851,80.0406,80.0407,76.5784,80.0426,11.5844
1124.000,50.00,45.773,45.773,11.5767,79.9774,79.9775,76.5152,79.9747,11.5763
1125.000,50.00,45.773,45.772,11.5694,79.9142,79.9143,76.4521,79.9213,11.5689
1126.000,50.00,45.773,45.772,11.5619,79.8511,79.8511,76.3889,79.8585,11.5616
1127.000,50.00,45.773,45.773,11.5537,79.7879,79.7879,76.3257,79.7920,11.5543
1128.000,50.00,45.773,45.772,11.5468,79.7247,79.7248,76.2625,79.7222,11.5473
1129.000,50.00,45.773,45.772,11.5408,79.6615,79.6616,76.1993,79.6697,11.5410
1130.000,50.00,-15.357,-15.358,12.3593,79.5988,79.5988,76.1366,79.5899,12.3594
1131.000,48.12,-15.660,-15.660,12.3919,79.6202,79.6203,76.1580,79.6221,12.3912
1132.000,46.25,-15.862,-15.863,12.4197,79.6417,79.6417,76.1795,79.6410,12.4203
1133.000,44.38,-15.968,-15.967,12.4472,79.6642,79.6643,76.2020,79.6614,12.4472
1134.000,42.50,-15.980,-15.980,12.4726,79.6868,79.6869,76.2247,79.6836,12.4719
1135.000,40.63,-15.904,-15.904,12.4936,79.7095,79.7096,76.2473,79.7122,12.4946
1136.000,38.75,-15.743,-15.743,12.5157,79.7312,79.7312,76.2690,79.7372,12.5151
1137.000,36.87,-15.500,-15.500,12.5325,79.7526,79.7527,76.2905,79.7446,12.5330
1138.000,35.00,23.354,23.353,12.0300,79.7738,79.7739,76.3116,79.7763,12.0293
1139.000,35.00,23.354,23.353,12.0272,79.7416,79.7417,76.2795,79.7395,12.0278
1140.000,35.00,23.354,23.354,12.0274,79.7095,79.7095,76.2473,79.7160,12.0267
1141.000,35.00,23.354,23.353,12.0248,79.6773,79.6773,76.2151,79.6808,12.0253
1142.000,35.00,23.354,23.354,12.0234,79.6451,79.6452,76.1829,79.6439,12.0239
1143.000,35.00,23.354,23.354,12.0224,79.6129,79.6130,76.1507,79.6090,12.0226
1144.000,35.00,23.354,23.354,12.0214,79.5807,79.5808,76.1185,79.5773,12.0214
1145.000,35.00,23.354,23.355,12.0196,79.5485,79.5486,76.0863,79.5428,12.0201
1146.000,35.00,23.354,23.355,12.0188,79.5163,79.5164,76.0542,79.5123,12.0191
1147.000,35.00,23.354,23.353,12.0172,79.4842,79.4842,76.0220,79.4772,12.0179
1148.000,35.00,23.354,23.353,12.0162,79.4520,79.4520,75.9898,79.4513,12.0170
1149.000,35.00,23.354,23.354,12.0159,79.4198,79.4198,75.9576,79.4154,12.0158
1150.000,35.00,23.354,23.354,12.0140,79.3876,79.3877,75.9254,79.3793,12.0147
1151.000,35.00,23.354,23.354,12.0136,79.3554,79.3555,75.8932,79.3567,12.0140
1152.000,35.00,23.354,23.353,12.0121,79.3232,79.3233,75.8610,79.3164,12.0127
1153.000,35.00,-38.659,-38.659,12.8494,79.2915,79.2915,75.8293,79.2889,12.8493
1154.000,31.50,-35.521,-35.521,12.8397,79.3430,79.3431,75.8808,79.3398,12.8390
1155.000,28.00,-32.153,-32.154,12.8232,79.3900,79.3901,75.9279,79.3808,12.8225
1156.000,24.50,-28.581,-28.580,12.8015,79.4322,79.4323,75.9700,79.4307,12.8006
1157.000,21.00,-24.830,-24.830,12.7727,79.4693,79.4694,76.0071,79.4634,12.7729
1158.000,17.50,-20.926,-20.925,12.7408,79.5011,79.5012,76.0389,79.4995,12.7405
1159.000,14.00,-16.894,-16.893,12.7030,79.5273,79.5274,76.0652,79.5300,12.7034
1160.000,10.50,-12.760,-12.760,12.6608,79.5479,79.5480,76.0857,79.5400,12.6615
1161.000,7.00,-8.549,-8.550,12.6172,79.5627,79.5628,76.1005,79.5600,12.6162
1162.000,3.50,-4.287,-4.288,12.5683,79.5716,79.5717,76.1094,79.5713,12.5675
1163.000,0.00,0.000,-0.001,12.5161,79.5746,79.5746,73.3727,79.5819,12.5158
1164.000,0.00,0.000,-0.000,12.5210,79.5746,79.5746,70.8842,79.5770,12.5203
1165.000,0.00,0.000,-0.000,12.5241,79.5746,79.5746,70.8857,79.5717,12.5245
1166.000,0.00,0.000,0.000,12.5288,79.5746,79.5746,71.1997,79.5792,12.5290
1167.000,0.00,0.000,-0.001,12.5336,79.5746,79.5746,71.5107,79.5750,12.5329
1168.000,0.00,0.000,-0.000,12.5374,79.5746,79.5746,71.8231,79.5728,12.5368
1169.000,0.00,0.000,0.000,12.5407,79.5746,79.5746,72.1246,79.5692,12.5404
1170.000,0.00,0.000,0.000,12.5448,79.5746,79.5746,72.4323,79.5784,12.5443
1171.000,0.00,0.000,0.001,12.5472,79.5746,79.5746,72.7010,79.5714,12.5476
1172.000,0.00,0.000,-0.001,12.5506,79.5746,79.5746,72.9809,79.5758,12.5511
1173.000,0.00,0.000,0.001,12.5545,79.5746,79.5746,73.2255,79.5693,12.5540
1174.000,0.00,0.000,0.000,12.5579,79.5746,79.5746,73.5004,79.5833,12.5576
1175.000,0.00,0.000,-0.001,12.5593,79.5746,79.5746,73.7346,79.5774,12.5603
1176.000,0.00,0.000,-0.000,12.5634,79.5746,79.5746,73.9531,79.5750,12.5631
1177.000,0.00,0.000,0.001,12.5663,79.5746,79.5746,74.1877,79.5809,12.5660
1178.000,0.00,0.000,-0.000,12.5692,79.5746,79.5746,74.4076,79.5844,12.5688
1179.000,0.00,0.000,-0.000,12.5713,79.5746,79.5746,74.5863,79.5729,12.5709
1180.000,0.00,0.000,-0.000,12.5732,79.5746,79.5746,74.7886,79.5764,12.5734
1181.000,0.00,0.000,0.000,12.5761,79.5746,79.5746,74.9697,79.5731,12.5756
1182.000,3.75,13.001,13.000,12.3998,79.5655,79.5656,74.7659,79.5599,12.3986
1183.000,7.50,26.063,26.064,12.2137,79.5384,79.5384,74.7387,79.5332,12.2139
1184.000,11.25,39.249,39.249,12.0216,79.4930,79.4931,74.6934,79.4924,12.0207
1185.000,15.00,7.089,7.089,12.4337,79.4299,79.4299,74.6302,79.4315,12.4332
1186.000,15.00,7.089,7.088,12.4332,79.4204,79.4204,74.6207,79.4197,12.4333
1187.000,15.00,7.089,7.089,12.4331,79.4108,79.4109,74.6112,79.4055,12.4332
1188.000,15.00,7.089,7.089,12.4338,79.4013,79.4013,74.6016,79.4053,12.4336
1189.000,15.00,7.089,7.090,12.4342,79.3917,79.3918,74.5921,79.3914,12.4336
1190.000,15.00,7.089,7.089,12.4332,79.3822,79.3823,74.5826,79.3822,12.4337
1191.000,15.00,7.089,7.088,12.4345,79.3727,79.3727,74.5730,79.3757,12.4339
1192.000,15.00,7.089,7.088,12.4345,79.3631,79.3632,74.5635,79.3729,12.4342
1193.000,15.00,-14.961,-14.961,12.7307,79.3537,79.3538,74.5541,79.3506,12.7315
1194.000,12.00,-12.065,-12.066,12.7044,79.3725,79.3725,74.5728,79.3772,12.7040
1195.000,9.00,-9.105,-9.105,12.6731,79.3872,79.3873,74.5876,79.3781,12.6729
1196.000,6.00,-6.097,-6.098,12.6393,79.3977,79.3978,74.5981,79.3955,12.6398
1197.000,3.00,-3.057,-3.057,12.6037,79.4041,79.4042,74.6045,79.4170,12.6046
1198.000,0.00,0.000,0.000,12.5674,79.4062,79.4062,74.7972,79.4116,12.5666
1199.000,0.00,0.000,0.001,12.5683,79.4062,79.4062,74.4933,79.4031,12.5688
1200.000,0.00,0.000,0.001,12.5721,79.4062,79.4062,74.6292,79.4060,12.5713
1201.000,0.00,0.000,-0.000,12.5743,79.4062,79.4062,74.8192,79.4113,12.5738
1202.000,0.00,0.000,-0.000,12.5755,79.4062,79.4062,74.9971,79.4071,12.5759
1203.000,0.00,0.000,0.000,12.5781,79.4062,79.4062,75.1685,79.4068,12.5780
1204.000,0.00,0.000,-0.000,12.5801,79.4062,79.4062,75.3379,79.4093,12.5802
1205.000,0.00,0.000,-0.001,12.5820,79.4062,79.4062,75.4999,79.4103,12.5822
1206.000,0.00,0.000,-0.001,12.5841,79.4062,79.4062,75.6534,79.4103,12.5841
1207.000,0.00,0.000,0.001,12.5859,79.4062,79.4062,75.7841,79.4041,12.5857
1208.000,0.00,0.000,-0.000,12.5871,79.4062,79.4062,75.9448,79.4109,12.5877
1209.000,0.00,0.000,0.000,12.5892,79.4062,79.4062,76.0660,79.4031,12.5891
1210.000,0.00,0.000,-0.000,12.5904,79.4062,79.4062,76.1856,79.3980,12.5906
1211.000,0.00,0.000,-0.001,12.5929,79.4062,79.4062,76.3248,79.4059,12.5924
1212.000,0.00,0.000,0.001,12.5946,79.4062,79.4062,76.4626,79.4139,12.5942
1213.000,0.00,0.000,0.001,12.5957,79.4062,79.4062,76.5810,79.4137,12.5956
1214.000,0.00,0.000,0.001,12.5962,79.4062,79.4062,76.6647,79.3998,12.5965
1215.000,0.00,0.000,-0.000,12.5975,79.4062,79.4062,76.7792,79.4031,12.5979
1216.000,0.00,0.000,0.000,12.5991,79.4062,79.4062,76.8790,79.4044,12.5993
1217.000,0.00,0.000,0.001,12.6002,79.4062,79.4062,76.9816,79.4060,12.6005
1218.000,0.00,0.000,-0.001,12.6007,79.4062,79.4062,77.0682,79.4006,12.6015
1219.000,0.00,0.000,0.001,12.6029,79.4062,79.4062,77.1713,79.4061,12.6028
1220.000,2.50,6.134,6.134,12.5196,79.4019,79.4020,76.8825,79.4069,12.5196
1221.000,5.00,12.286,12.286,12.4319,79.3891,79.3892,76.8697,79.3791,12.4321
1222.000,7.50,18.475,18.475,12.3416,79.3677,79.3678,76.8483,79.3634,12.3416
1223.000,10.00,24.718,24.719,12.2474,79.3377,79.3378,76.8183,79.3355,12.2470
1224.000,12.50,31.035,31.035,12.1487,79.2990,79.2991,76.7796,79.2920,12.1483
1225.000,15.00,41.490,41.490,11.9915,79.2514,79.2515,76.7320,79.2606,11.9913
1226.000,17.83,49.649,49.650,11.8598,79.1881,79.1882,76.6687,79.1951,11.8591
1227.000,20.67,50.000,50.000,11.8300,79.1189,79.1190,76.5996,79.1233,11.8308
1228.000,23.50,50.000,50.000,11.8072,79.0498,79.0499,76.5304,79.0442,11.8079
1229.000,26.33,50.000,50.001,11.7864,78.9807,78.9807,76.4613,78.9779,11.7862
1230.000,29.17,50.000,50.001,11.7652,78.9115,78.9116,76.3921,78.9161,11.7655
1231.000,32.00,20.100,20.100,12.1481,78.8426,78.8427,76.3232,78.8407,12.1489
1232.000,32.00,20.100,20.099,12.1451,78.8152,78.8152,76.2958,78.8139,12.1459
1233.000,32.00,20.100,20.100,12.1438,78.7878,78.7878,76.2684,78.7876,12.1430
1234.000,32.00,20.100,20.100,12.1397,78.7603,78.7604,76.2410,78.7630,12.1403
1235.000,32.00,20.100,20.100,12.1383,78.7329,78.7330,76.2135,78.7419,12.1378
1236.000,32.00,20.100,20.100,12.1348,78.7055,78.7056,76.1861,78.7025,12.1347
1237.000,32.00,20.100,20.099,12.1328,78.6781,78.6782,76.1587,78.6848,12.1326
1238.000,32.00,20.100,20.099,12.1297,78.6507,78.6507,76.1313,78.6505,12.1299
1239.000,32.00,20.100,20.101,12.1281,78.6232,78.6233,76.1039,78.6270,12.1276
1240.000,32.00,20.100,20.100,12.1249,78.5958,78.5959,76.0764,78.5945,12.1252
1241.000,32.00,20.100,20.099,12.1226,78.5684,78.5685,76.0490,78.5657,12.1229
1242.000,32.00,20.100,20.099,12.1205,78.5410,78.5411,76.0216,78.5340,12.1206
1243.000,32.00,20.100,20.099,12.1182,78.5136,78.5136,75.9942,78.5117,12.1187
1244.000,32.00,20.100,20.100,12.1164,78.4862,78.4862,75.9668,78.4845,12.1167
1245.000,32.00,20.100,20.101,12.1145,78.4587,78.4588,75.9394,78.4532,12.1146
1246.000,32.00,20.100,20.099,12.1138,78.4313,78.4314,75.9119,78.4296,12.1129
1247.000,32.00,20.100,20.100,12.1106,78.4039,78.4040,75.8845,78.4020,12.1111
1248.000,32.00,20.100,20.101,12.1096,78.3765,78.3766,75.8571,78.3793,12.1095
1249.000,32.00,20.100,20.099,12.1071,78.3491,78.3491,75.8297,78.3430,12.1075
1250.000,32.00,20.100,20.101,12.1062,78.3216,78.3217,75.8023,78.3176,12.1059
1251.000,32.00,20.100,20.100,12.1041,78.2942,78.2943,75.7748,78.2941,12.1044
1252.000,32.00,20.100,20.099,12.1036,78.2668,78.2669,75.7474,78.2655,12.1029
1253.000,32.00,20.100,20.099,12.1016,78.2394,78.2395,75.7200,78.2396,12.1014
1254.000,32.00,20.100,20.101,12.0993,78.2120,78.2120,75.6926,78.2108,12.0999
1255.000,32.00,-28.178,-28.178,12.7506,78.1849,78.1850,75.6655,78.1837,12.7504
1256.000,29.09,-26.129,-26.129,12.7465,78.2227,78.2227,75.7033,78.2179,12.7471
1257.000,26.18,-23.934,-23.934,12.7407,78.2574,78.2575,75.7380,78.2582,12.7400
